token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size,exchange_type
45521,NIFTY13MAR2523350CE,NIFTY,13MAR2025,23350.0,75,OPTIDX,NFO,5.0,2
79487,NIFTY24APR2523350PE,NIFTY,24APR2025,23350.0,75,OPTIDX,NFO,5.0,2
54683,NIFTY03APR2523350CE,NIFTY,03APR2025,23350.0,75,OPTIDX,NFO,5.0,2
61539,NIFTY29MAY2523350CE,NIFTY,29MAY2025,23350.0,75,OPTIDX,NFO,5.0,2
79446,NIFTY24APR2523350CE,NIFTY,24APR2025,23350.0,75,OPTIDX,NFO,5.0,2
68482,NIFTY06MAR2523350CE,NIFTY,06MAR2025,23350.0,75,OPTIDX,NFO,5.0,2
61540,NIFTY29MAY2523350PE,NIFTY,29MAY2025,23350.0,75,OPTIDX,NFO,5.0,2
50237,NIFTY20MAR2523350CE,NIFTY,20MAR2025,23350.0,75,OPTIDX,NFO,5.0,2
68483,NIFTY06MAR2523350PE,NIFTY,06MAR2025,23350.0,75,OPTIDX,NFO,5.0,2
45522,NIFTY13MAR2523350PE,NIFTY,13MAR2025,23350.0,75,OPTIDX,NFO,5.0,2
54700,NIFTY03APR2523350PE,NIFTY,03APR2025,23350.0,75,OPTIDX,NFO,5.0,2
51120,NIFTY27MAR2523350CE,NIFTY,27MAR2025,23350.0,75,OPTIDX,NFO,5.0,2
50238,NIFTY20MAR2523350PE,NIFTY,20MAR2025,23350.0,75,OPTIDX,NFO,5.0,2
51121,NIFTY27MAR2523350PE,NIFTY,27MAR2025,23350.0,75,OPTIDX,NFO,5.0,2
79488,NIFTY24APR2523400CE,NIFTY,24APR2025,23400.0,75,OPTIDX,NFO,5.0,2
54708,NIFTY03APR2523400PE,NIFTY,03APR2025,23400.0,75,OPTIDX,NFO,5.0,2
50239,NIFTY20MAR2523400CE,NIFTY,20MAR2025,23400.0,75,OPTIDX,NFO,5.0,2
45523,NIFTY13MAR2523400CE,NIFTY,13MAR2025,23400.0,75,OPTIDX,NFO,5.0,2
79489,NIFTY24APR2523400PE,NIFTY,24APR2025,23400.0,75,OPTIDX,NFO,5.0,2
54706,NIFTY03APR2523400CE,NIFTY,03APR2025,23400.0,75,OPTIDX,NFO,5.0,2
45524,NIFTY13MAR2523400PE,NIFTY,13MAR2025,23400.0,75,OPTIDX,NFO,5.0,2
61542,NIFTY29MAY2523400PE,NIFTY,29MAY2025,23400.0,75,OPTIDX,NFO,5.0,2
61541,NIFTY29MAY2523400CE,NIFTY,29MAY2025,23400.0,75,OPTIDX,NFO,5.0,2
51123,NIFTY27MAR2523400PE,NIFTY,27MAR2025,23400.0,75,OPTIDX,NFO,5.0,2
50240,NIFTY20MAR2523400PE,NIFTY,20MAR2025,23400.0,75,OPTIDX,NFO,5.0,2
68487,NIFTY06MAR2523400PE,NIFTY,06MAR2025,23400.0,75,OPTIDX,NFO,5.0,2
51122,NIFTY27MAR2523400CE,NIFTY,27MAR2025,23400.0,75,OPTIDX,NFO,5.0,2
68484,NIFTY06MAR2523400CE,NIFTY,06MAR2025,23400.0,75,OPTIDX,NFO,5.0,2
45525,NIFTY13MAR2523450CE,NIFTY,13MAR2025,23450.0,75,OPTIDX,NFO,5.0,2
61543,NIFTY29MAY2523450CE,NIFTY,29MAY2025,23450.0,75,OPTIDX,NFO,5.0,2
54709,NIFTY03APR2523450CE,NIFTY,03APR2025,23450.0,75,OPTIDX,NFO,5.0,2
50241,NIFTY20MAR2523450CE,NIFTY,20MAR2025,23450.0,75,OPTIDX,NFO,5.0,2
61544,NIFTY29MAY2523450PE,NIFTY,29MAY2025,23450.0,75,OPTIDX,NFO,5.0,2
68488,NIFTY06MAR2523450CE,NIFTY,06MAR2025,23450.0,75,OPTIDX,NFO,5.0,2
79500,NIFTY24APR2523450PE,NIFTY,24APR2025,23450.0,75,OPTIDX,NFO,5.0,2
50242,NIFTY20MAR2523450PE,NIFTY,20MAR2025,23450.0,75,OPTIDX,NFO,5.0,2
51127,NIFTY27MAR2523450PE,NIFTY,27MAR2025,23450.0,75,OPTIDX,NFO,5.0,2
68573,NIFTY06MAR2523450PE,NIFTY,06MAR2025,23450.0,75,OPTIDX,NFO,5.0,2
79490,NIFTY24APR2523450CE,NIFTY,24APR2025,23450.0,75,OPTIDX,NFO,5.0,2
54711,NIFTY03APR2523450PE,NIFTY,03APR2025,23450.0,75,OPTIDX,NFO,5.0,2
45526,NIFTY13MAR2523450PE,NIFTY,13MAR2025,23450.0,75,OPTIDX,NFO,5.0,2
51124,NIFTY27MAR2523450CE,NIFTY,27MAR2025,23450.0,75,OPTIDX,NFO,5.0,2
54713,NIFTY03APR2523500PE,NIFTY,03APR2025,23500.0,75,OPTIDX,NFO,5.0,2
61546,NIFTY29MAY2523500PE,NIFTY,29MAY2025,23500.0,75,OPTIDX,NFO,5.0,2
51400,NIFTY27MAR2523500PE,NIFTY,27MAR2025,23500.0,75,OPTIDX,NFO,5.0,2
50243,NIFTY20MAR2523500CE,NIFTY,20MAR2025,23500.0,75,OPTIDX,NFO,5.0,2
68574,NIFTY06MAR2523500CE,NIFTY,06MAR2025,23500.0,75,OPTIDX,NFO,5.0,2
45529,NIFTY13MAR2523500PE,NIFTY,13MAR2025,23500.0,75,OPTIDX,NFO,5.0,2
50244,NIFTY20MAR2523500PE,NIFTY,20MAR2025,23500.0,75,OPTIDX,NFO,5.0,2
45527,NIFTY13MAR2523500CE,NIFTY,13MAR2025,23500.0,75,OPTIDX,NFO,5.0,2
79501,NIFTY24APR2523500CE,NIFTY,24APR2025,23500.0,75,OPTIDX,NFO,5.0,2
54712,NIFTY03APR2523500CE,NIFTY,03APR2025,23500.0,75,OPTIDX,NFO,5.0,2
79502,NIFTY24APR2523500PE,NIFTY,24APR2025,23500.0,75,OPTIDX,NFO,5.0,2
68575,NIFTY06MAR2523500PE,NIFTY,06MAR2025,23500.0,75,OPTIDX,NFO,5.0,2
51399,NIFTY27MAR2523500CE,NIFTY,27MAR2025,23500.0,75,OPTIDX,NFO,5.0,2
61545,NIFTY29MAY2523500CE,NIFTY,29MAY2025,23500.0,75,OPTIDX,NFO,5.0,2
45531,NIFTY13MAR2523550CE,NIFTY,13MAR2025,23550.0,75,OPTIDX,NFO,5.0,2
79503,NIFTY24APR2523550CE,NIFTY,24APR2025,23550.0,75,OPTIDX,NFO,5.0,2
50246,NIFTY20MAR2523550PE,NIFTY,20MAR2025,23550.0,75,OPTIDX,NFO,5.0,2
79504,NIFTY24APR2523550PE,NIFTY,24APR2025,23550.0,75,OPTIDX,NFO,5.0,2
61548,NIFTY29MAY2523550PE,NIFTY,29MAY2025,23550.0,75,OPTIDX,NFO,5.0,2
50245,NIFTY20MAR2523550CE,NIFTY,20MAR2025,23550.0,75,OPTIDX,NFO,5.0,2
68577,NIFTY06MAR2523550PE,NIFTY,06MAR2025,23550.0,75,OPTIDX,NFO,5.0,2
45533,NIFTY13MAR2523550PE,NIFTY,13MAR2025,23550.0,75,OPTIDX,NFO,5.0,2
54715,NIFTY03APR2523550PE,NIFTY,03APR2025,23550.0,75,OPTIDX,NFO,5.0,2
68576,NIFTY06MAR2523550CE,NIFTY,06MAR2025,23550.0,75,OPTIDX,NFO,5.0,2
51459,NIFTY27MAR2523550CE,NIFTY,27MAR2025,23550.0,75,OPTIDX,NFO,5.0,2
54714,NIFTY03APR2523550CE,NIFTY,03APR2025,23550.0,75,OPTIDX,NFO,5.0,2
51460,NIFTY27MAR2523550PE,NIFTY,27MAR2025,23550.0,75,OPTIDX,NFO,5.0,2
61547,NIFTY29MAY2523550CE,NIFTY,29MAY2025,23550.0,75,OPTIDX,NFO,5.0,2
45534,NIFTY13MAR2523600CE,NIFTY,13MAR2025,23600.0,75,OPTIDX,NFO,5.0,2
51474,NIFTY27MAR2523600PE,NIFTY,27MAR2025,23600.0,75,OPTIDX,NFO,5.0,2
68579,NIFTY06MAR2523600PE,NIFTY,06MAR2025,23600.0,75,OPTIDX,NFO,5.0,2
54716,NIFTY03APR2523600CE,NIFTY,03APR2025,23600.0,75,OPTIDX,NFO,5.0,2
51473,NIFTY27MAR2523600CE,NIFTY,27MAR2025,23600.0,75,OPTIDX,NFO,5.0,2
54752,NIFTY03APR2523600PE,NIFTY,03APR2025,23600.0,75,OPTIDX,NFO,5.0,2
50250,NIFTY20MAR2523600PE,NIFTY,20MAR2025,23600.0,75,OPTIDX,NFO,5.0,2
79505,NIFTY24APR2523600CE,NIFTY,24APR2025,23600.0,75,OPTIDX,NFO,5.0,2
61549,NIFTY29MAY2523600CE,NIFTY,29MAY2025,23600.0,75,OPTIDX,NFO,5.0,2
45535,NIFTY13MAR2523600PE,NIFTY,13MAR2025,23600.0,75,OPTIDX,NFO,5.0,2
61550,NIFTY29MAY2523600PE,NIFTY,29MAY2025,23600.0,75,OPTIDX,NFO,5.0,2
79506,NIFTY24APR2523600PE,NIFTY,24APR2025,23600.0,75,OPTIDX,NFO,5.0,2
50247,NIFTY20MAR2523600CE,NIFTY,20MAR2025,23600.0,75,OPTIDX,NFO,5.0,2
68578,NIFTY06MAR2523600CE,NIFTY,06MAR2025,23600.0,75,OPTIDX,NFO,5.0,2
54754,NIFTY03APR2523650PE,NIFTY,03APR2025,23650.0,75,OPTIDX,NFO,5.0,2
50252,NIFTY20MAR2523650PE,NIFTY,20MAR2025,23650.0,75,OPTIDX,NFO,5.0,2
51476,NIFTY27MAR2523650PE,NIFTY,27MAR2025,23650.0,75,OPTIDX,NFO,5.0,2
50251,NIFTY20MAR2523650CE,NIFTY,20MAR2025,23650.0,75,OPTIDX,NFO,5.0,2
54753,NIFTY03APR2523650CE,NIFTY,03APR2025,23650.0,75,OPTIDX,NFO,5.0,2
51475,NIFTY27MAR2523650CE,NIFTY,27MAR2025,23650.0,75,OPTIDX,NFO,5.0,2
68580,NIFTY06MAR2523650CE,NIFTY,06MAR2025,23650.0,75,OPTIDX,NFO,5.0,2
79508,NIFTY24APR2523650PE,NIFTY,24APR2025,23650.0,75,OPTIDX,NFO,5.0,2
45537,NIFTY13MAR2523650PE,NIFTY,13MAR2025,23650.0,75,OPTIDX,NFO,5.0,2
79507,NIFTY24APR2523650CE,NIFTY,24APR2025,23650.0,75,OPTIDX,NFO,5.0,2
68581,NIFTY06MAR2523650PE,NIFTY,06MAR2025,23650.0,75,OPTIDX,NFO,5.0,2
61551,NIFTY29MAY2523650CE,NIFTY,29MAY2025,23650.0,75,OPTIDX,NFO,5.0,2
45536,NIFTY13MAR2523650CE,NIFTY,13MAR2025,23650.0,75,OPTIDX,NFO,5.0,2
61552,NIFTY29MAY2523650PE,NIFTY,29MAY2025,23650.0,75,OPTIDX,NFO,5.0,2
68583,NIFTY06MAR2523700PE,NIFTY,06MAR2025,23700.0,75,OPTIDX,NFO,5.0,2
45538,NIFTY13MAR2523700CE,NIFTY,13MAR2025,23700.0,75,OPTIDX,NFO,5.0,2
79509,NIFTY24APR2523700CE,NIFTY,24APR2025,23700.0,75,OPTIDX,NFO,5.0,2
45539,NIFTY13MAR2523700PE,NIFTY,13MAR2025,23700.0,75,OPTIDX,NFO,5.0,2
79510,NIFTY24APR2523700PE,NIFTY,24APR2025,23700.0,75,OPTIDX,NFO,5.0,2
61554,NIFTY29MAY2523700PE,NIFTY,29MAY2025,23700.0,75,OPTIDX,NFO,5.0,2
51478,NIFTY27MAR2523700PE,NIFTY,27MAR2025,23700.0,75,OPTIDX,NFO,5.0,2
61553,NIFTY29MAY2523700CE,NIFTY,29MAY2025,23700.0,75,OPTIDX,NFO,5.0,2
50253,NIFTY20MAR2523700CE,NIFTY,20MAR2025,23700.0,75,OPTIDX,NFO,5.0,2
54755,NIFTY03APR2523700CE,NIFTY,03APR2025,23700.0,75,OPTIDX,NFO,5.0,2
50256,NIFTY20MAR2523700PE,NIFTY,20MAR2025,23700.0,75,OPTIDX,NFO,5.0,2
68582,NIFTY06MAR2523700CE,NIFTY,06MAR2025,23700.0,75,OPTIDX,NFO,5.0,2
54756,NIFTY03APR2523700PE,NIFTY,03APR2025,23700.0,75,OPTIDX,NFO,5.0,2
51477,NIFTY27MAR2523700CE,NIFTY,27MAR2025,23700.0,75,OPTIDX,NFO,5.0,2
45541,NIFTY13MAR2523750PE,NIFTY,13MAR2025,23750.0,75,OPTIDX,NFO,5.0,2
45540,NIFTY13MAR2523750CE,NIFTY,13MAR2025,23750.0,75,OPTIDX,NFO,5.0,2
53847,NIFTY27MAR2523750PE,NIFTY,27MAR2025,23750.0,75,OPTIDX,NFO,5.0,2
53846,NIFTY27MAR2523750CE,NIFTY,27MAR2025,23750.0,75,OPTIDX,NFO,5.0,2
54757,NIFTY03APR2523750CE,NIFTY,03APR2025,23750.0,75,OPTIDX,NFO,5.0,2
68584,NIFTY06MAR2523750CE,NIFTY,06MAR2025,23750.0,75,OPTIDX,NFO,5.0,2
50257,NIFTY20MAR2523750CE,NIFTY,20MAR2025,23750.0,75,OPTIDX,NFO,5.0,2
79511,NIFTY24APR2523750CE,NIFTY,24APR2025,23750.0,75,OPTIDX,NFO,5.0,2
50258,NIFTY20MAR2523750PE,NIFTY,20MAR2025,23750.0,75,OPTIDX,NFO,5.0,2
79512,NIFTY24APR2523750PE,NIFTY,24APR2025,23750.0,75,OPTIDX,NFO,5.0,2
54758,NIFTY03APR2523750PE,NIFTY,03APR2025,23750.0,75,OPTIDX,NFO,5.0,2
61555,NIFTY29MAY2523750CE,NIFTY,29MAY2025,23750.0,75,OPTIDX,NFO,5.0,2
61556,NIFTY29MAY2523750PE,NIFTY,29MAY2025,23750.0,75,OPTIDX,NFO,5.0,2
68585,NIFTY06MAR2523750PE,NIFTY,06MAR2025,23750.0,75,OPTIDX,NFO,5.0,2
53976,NIFTY27MAR2523800CE,NIFTY,27MAR2025,23800.0,75,OPTIDX,NFO,5.0,2
45543,NIFTY13MAR2523800PE,NIFTY,13MAR2025,23800.0,75,OPTIDX,NFO,5.0,2
54760,NIFTY03APR2523800PE,NIFTY,03APR2025,23800.0,75,OPTIDX,NFO,5.0,2
61558,NIFTY29MAY2523800PE,NIFTY,29MAY2025,23800.0,75,OPTIDX,NFO,5.0,2
54759,NIFTY03APR2523800CE,NIFTY,03APR2025,23800.0,75,OPTIDX,NFO,5.0,2
68587,NIFTY06MAR2523800PE,NIFTY,06MAR2025,23800.0,75,OPTIDX,NFO,5.0,2
61557,NIFTY29MAY2523800CE,NIFTY,29MAY2025,23800.0,75,OPTIDX,NFO,5.0,2
50260,NIFTY20MAR2523800PE,NIFTY,20MAR2025,23800.0,75,OPTIDX,NFO,5.0,2
45542,NIFTY13MAR2523800CE,NIFTY,13MAR2025,23800.0,75,OPTIDX,NFO,5.0,2
79514,NIFTY24APR2523800PE,NIFTY,24APR2025,23800.0,75,OPTIDX,NFO,5.0,2
53979,NIFTY27MAR2523800PE,NIFTY,27MAR2025,23800.0,75,OPTIDX,NFO,5.0,2
50259,NIFTY20MAR2523800CE,NIFTY,20MAR2025,23800.0,75,OPTIDX,NFO,5.0,2
79513,NIFTY24APR2523800CE,NIFTY,24APR2025,23800.0,75,OPTIDX,NFO,5.0,2
68586,NIFTY06MAR2523800CE,NIFTY,06MAR2025,23800.0,75,OPTIDX,NFO,5.0,2
50261,NIFTY20MAR2523850CE,NIFTY,20MAR2025,23850.0,75,OPTIDX,NFO,5.0,2
68588,NIFTY06MAR2523850CE,NIFTY,06MAR2025,23850.0,75,OPTIDX,NFO,5.0,2
79515,NIFTY24APR2523850CE,NIFTY,24APR2025,23850.0,75,OPTIDX,NFO,5.0,2
54762,NIFTY03APR2523850PE,NIFTY,03APR2025,23850.0,75,OPTIDX,NFO,5.0,2
45545,NIFTY13MAR2523850PE,NIFTY,13MAR2025,23850.0,75,OPTIDX,NFO,5.0,2
79516,NIFTY24APR2523850PE,NIFTY,24APR2025,23850.0,75,OPTIDX,NFO,5.0,2
61559,NIFTY29MAY2523850CE,NIFTY,29MAY2025,23850.0,75,OPTIDX,NFO,5.0,2
54761,NIFTY03APR2523850CE,NIFTY,03APR2025,23850.0,75,OPTIDX,NFO,5.0,2
54720,NIFTY27MAR2523850PE,NIFTY,27MAR2025,23850.0,75,OPTIDX,NFO,5.0,2
68589,NIFTY06MAR2523850PE,NIFTY,06MAR2025,23850.0,75,OPTIDX,NFO,5.0,2
50263,NIFTY20MAR2523850PE,NIFTY,20MAR2025,23850.0,75,OPTIDX,NFO,5.0,2
45544,NIFTY13MAR2523850CE,NIFTY,13MAR2025,23850.0,75,OPTIDX,NFO,5.0,2
54719,NIFTY27MAR2523850CE,NIFTY,27MAR2025,23850.0,75,OPTIDX,NFO,5.0,2
61560,NIFTY29MAY2523850PE,NIFTY,29MAY2025,23850.0,75,OPTIDX,NFO,5.0,2
68591,NIFTY06MAR2523900PE,NIFTY,06MAR2025,23900.0,75,OPTIDX,NFO,5.0,2
79518,NIFTY24APR2523900PE,NIFTY,24APR2025,23900.0,75,OPTIDX,NFO,5.0,2
79517,NIFTY24APR2523900CE,NIFTY,24APR2025,23900.0,75,OPTIDX,NFO,5.0,2
45547,NIFTY13MAR2523900PE,NIFTY,13MAR2025,23900.0,75,OPTIDX,NFO,5.0,2
50264,NIFTY20MAR2523900CE,NIFTY,20MAR2025,23900.0,75,OPTIDX,NFO,5.0,2
61561,NIFTY29MAY2523900CE,NIFTY,29MAY2025,23900.0,75,OPTIDX,NFO,5.0,2
50269,NIFTY20MAR2523900PE,NIFTY,20MAR2025,23900.0,75,OPTIDX,NFO,5.0,2
45546,NIFTY13MAR2523900CE,NIFTY,13MAR2025,23900.0,75,OPTIDX,NFO,5.0,2
54764,NIFTY03APR2523900PE,NIFTY,03APR2025,23900.0,75,OPTIDX,NFO,5.0,2
54721,NIFTY27MAR2523900CE,NIFTY,27MAR2025,23900.0,75,OPTIDX,NFO,5.0,2
54722,NIFTY27MAR2523900PE,NIFTY,27MAR2025,23900.0,75,OPTIDX,NFO,5.0,2
61620,NIFTY29MAY2523900PE,NIFTY,29MAY2025,23900.0,75,OPTIDX,NFO,5.0,2
68590,NIFTY06MAR2523900CE,NIFTY,06MAR2025,23900.0,75,OPTIDX,NFO,5.0,2
54763,NIFTY03APR2523900CE,NIFTY,03APR2025,23900.0,75,OPTIDX,NFO,5.0,2
79528,NIFTY24APR2523950PE,NIFTY,24APR2025,23950.0,75,OPTIDX,NFO,5.0,2
54723,NIFTY27MAR2523950CE,NIFTY,27MAR2025,23950.0,75,OPTIDX,NFO,5.0,2
50274,NIFTY20MAR2523950PE,NIFTY,20MAR2025,23950.0,75,OPTIDX,NFO,5.0,2
45549,NIFTY13MAR2523950PE,NIFTY,13MAR2025,23950.0,75,OPTIDX,NFO,5.0,2
45548,NIFTY13MAR2523950CE,NIFTY,13MAR2025,23950.0,75,OPTIDX,NFO,5.0,2
50272,NIFTY20MAR2523950CE,NIFTY,20MAR2025,23950.0,75,OPTIDX,NFO,5.0,2
61662,NIFTY29MAY2523950PE,NIFTY,29MAY2025,23950.0,75,OPTIDX,NFO,5.0,2
79519,NIFTY24APR2523950CE,NIFTY,24APR2025,23950.0,75,OPTIDX,NFO,5.0,2
54767,NIFTY03APR2523950CE,NIFTY,03APR2025,23950.0,75,OPTIDX,NFO,5.0,2
54724,NIFTY27MAR2523950PE,NIFTY,27MAR2025,23950.0,75,OPTIDX,NFO,5.0,2
54780,NIFTY03APR2523950PE,NIFTY,03APR2025,23950.0,75,OPTIDX,NFO,5.0,2
68593,NIFTY06MAR2523950PE,NIFTY,06MAR2025,23950.0,75,OPTIDX,NFO,5.0,2
61621,NIFTY29MAY2523950CE,NIFTY,29MAY2025,23950.0,75,OPTIDX,NFO,5.0,2
68592,NIFTY06MAR2523950CE,NIFTY,06MAR2025,23950.0,75,OPTIDX,NFO,5.0,2
68594,NIFTY06MAR2524000CE,NIFTY,06MAR2025,24000.0,75,OPTIDX,NFO,5.0,2
71502,NIFTY31DEC2624000PE,NIFTY,31DEC2026,24000.0,75,OPTIDX,NFO,5.0,2
71379,NIFTY26JUN2524000CE,NIFTY,26JUN2025,24000.0,75,OPTIDX,NFO,5.0,2
64566,NIFTY27MAR2524000CE,NIFTY,27MAR2025,24000.0,75,OPTIDX,NFO,5.0,2
50275,NIFTY20MAR2524000CE,NIFTY,20MAR2025,24000.0,75,OPTIDX,NFO,5.0,2
50276,NIFTY20MAR2524000PE,NIFTY,20MAR2025,24000.0,75,OPTIDX,NFO,5.0,2
79529,NIFTY24APR2524000CE,NIFTY,24APR2025,24000.0,75,OPTIDX,NFO,5.0,2
67783,NIFTY28DEC2824000PE,NIFTY,28DEC2028,24000.0,75,OPTIDX,NFO,5.0,2
89630,NIFTY28JUN2924000CE,NIFTY,28JUN2029,24000.0,75,OPTIDX,NFO,5.0,2
61663,NIFTY29MAY2524000CE,NIFTY,29MAY2025,24000.0,75,OPTIDX,NFO,5.0,2
71472,NIFTY25JUN2624000CE,NIFTY,25JUN2026,24000.0,75,OPTIDX,NFO,5.0,2
61749,NIFTY27DEC2924000PE,NIFTY,27DEC2029,24000.0,75,OPTIDX,NFO,5.0,2
71560,NIFTY24JUN2724000CE,NIFTY,24JUN2027,24000.0,75,OPTIDX,NFO,5.0,2
54781,NIFTY03APR2524000CE,NIFTY,03APR2025,24000.0,75,OPTIDX,NFO,5.0,2
67782,NIFTY28DEC2824000CE,NIFTY,28DEC2028,24000.0,75,OPTIDX,NFO,5.0,2
71393,NIFTY24DEC2524000CE,NIFTY,24DEC2025,24000.0,75,OPTIDX,NFO,5.0,2
53624,NIFTY30DEC2724000CE,NIFTY,30DEC2027,24000.0,75,OPTIDX,NFO,5.0,2
45550,NIFTY13MAR2524000CE,NIFTY,13MAR2025,24000.0,75,OPTIDX,NFO,5.0,2
64567,NIFTY27MAR2524000PE,NIFTY,27MAR2025,24000.0,75,OPTIDX,NFO,5.0,2
71473,NIFTY25JUN2624000PE,NIFTY,25JUN2026,24000.0,75,OPTIDX,NFO,5.0,2
61748,NIFTY27DEC2924000CE,NIFTY,27DEC2029,24000.0,75,OPTIDX,NFO,5.0,2
71501,NIFTY31DEC2624000CE,NIFTY,31DEC2026,24000.0,75,OPTIDX,NFO,5.0,2
61664,NIFTY29MAY2524000PE,NIFTY,29MAY2025,24000.0,75,OPTIDX,NFO,5.0,2
71561,NIFTY24JUN2724000PE,NIFTY,24JUN2027,24000.0,75,OPTIDX,NFO,5.0,2
71380,NIFTY26JUN2524000PE,NIFTY,26JUN2025,24000.0,75,OPTIDX,NFO,5.0,2
71394,NIFTY24DEC2524000PE,NIFTY,24DEC2025,24000.0,75,OPTIDX,NFO,5.0,2
54782,NIFTY03APR2524000PE,NIFTY,03APR2025,24000.0,75,OPTIDX,NFO,5.0,2
89631,NIFTY28JUN2924000PE,NIFTY,28JUN2029,24000.0,75,OPTIDX,NFO,5.0,2
68595,NIFTY06MAR2524000PE,NIFTY,06MAR2025,24000.0,75,OPTIDX,NFO,5.0,2
86152,NIFTY29JUN2824000PE,NIFTY,29JUN2028,24000.0,75,OPTIDX,NFO,5.0,2
86151,NIFTY29JUN2824000CE,NIFTY,29JUN2028,24000.0,75,OPTIDX,NFO,5.0,2
64693,NIFTY25SEP2524000PE,NIFTY,25SEP2025,24000.0,75,OPTIDX,NFO,5.0,2
64692,NIFTY25SEP2524000CE,NIFTY,25SEP2025,24000.0,75,OPTIDX,NFO,5.0,2
79536,NIFTY24APR2524000PE,NIFTY,24APR2025,24000.0,75,OPTIDX,NFO,5.0,2
45551,NIFTY13MAR2524000PE,NIFTY,13MAR2025,24000.0,75,OPTIDX,NFO,5.0,2
53625,NIFTY30DEC2724000PE,NIFTY,30DEC2027,24000.0,75,OPTIDX,NFO,5.0,2
45553,NIFTY13MAR2524050PE,NIFTY,13MAR2025,24050.0,75,OPTIDX,NFO,5.0,2
79537,NIFTY24APR2524050CE,NIFTY,24APR2025,24050.0,75,OPTIDX,NFO,5.0,2
54726,NIFTY27MAR2524050PE,NIFTY,27MAR2025,24050.0,75,OPTIDX,NFO,5.0,2
79546,NIFTY24APR2524050PE,NIFTY,24APR2025,24050.0,75,OPTIDX,NFO,5.0,2
54725,NIFTY27MAR2524050CE,NIFTY,27MAR2025,24050.0,75,OPTIDX,NFO,5.0,2
61665,NIFTY29MAY2524050CE,NIFTY,29MAY2025,24050.0,75,OPTIDX,NFO,5.0,2
54836,NIFTY03APR2524050PE,NIFTY,03APR2025,24050.0,75,OPTIDX,NFO,5.0,2
68597,NIFTY06MAR2524050PE,NIFTY,06MAR2025,24050.0,75,OPTIDX,NFO,5.0,2
50278,NIFTY20MAR2524050PE,NIFTY,20MAR2025,24050.0,75,OPTIDX,NFO,5.0,2
61666,NIFTY29MAY2524050PE,NIFTY,29MAY2025,24050.0,75,OPTIDX,NFO,5.0,2
50277,NIFTY20MAR2524050CE,NIFTY,20MAR2025,24050.0,75,OPTIDX,NFO,5.0,2
68596,NIFTY06MAR2524050CE,NIFTY,06MAR2025,24050.0,75,OPTIDX,NFO,5.0,2
45552,NIFTY13MAR2524050CE,NIFTY,13MAR2025,24050.0,75,OPTIDX,NFO,5.0,2
54783,NIFTY03APR2524050CE,NIFTY,03APR2025,24050.0,75,OPTIDX,NFO,5.0,2
68599,NIFTY06MAR2524100PE,NIFTY,06MAR2025,24100.0,75,OPTIDX,NFO,5.0,2
61668,NIFTY29MAY2524100PE,NIFTY,29MAY2025,24100.0,75,OPTIDX,NFO,5.0,2
79554,NIFTY24APR2524100PE,NIFTY,24APR2025,24100.0,75,OPTIDX,NFO,5.0,2
79547,NIFTY24APR2524100CE,NIFTY,24APR2025,24100.0,75,OPTIDX,NFO,5.0,2
50279,NIFTY20MAR2524100CE,NIFTY,20MAR2025,24100.0,75,OPTIDX,NFO,5.0,2
45555,NIFTY13MAR2524100PE,NIFTY,13MAR2025,24100.0,75,OPTIDX,NFO,5.0,2
54838,NIFTY03APR2524100PE,NIFTY,03APR2025,24100.0,75,OPTIDX,NFO,5.0,2
54837,NIFTY03APR2524100CE,NIFTY,03APR2025,24100.0,75,OPTIDX,NFO,5.0,2
54727,NIFTY27MAR2524100CE,NIFTY,27MAR2025,24100.0,75,OPTIDX,NFO,5.0,2
45554,NIFTY13MAR2524100CE,NIFTY,13MAR2025,24100.0,75,OPTIDX,NFO,5.0,2
54728,NIFTY27MAR2524100PE,NIFTY,27MAR2025,24100.0,75,OPTIDX,NFO,5.0,2
68598,NIFTY06MAR2524100CE,NIFTY,06MAR2025,24100.0,75,OPTIDX,NFO,5.0,2
61667,NIFTY29MAY2524100CE,NIFTY,29MAY2025,24100.0,75,OPTIDX,NFO,5.0,2
50282,NIFTY20MAR2524100PE,NIFTY,20MAR2025,24100.0,75,OPTIDX,NFO,5.0,2
45556,NIFTY13MAR2524150CE,NIFTY,13MAR2025,24150.0,75,OPTIDX,NFO,5.0,2
54819,NIFTY27MAR2524150CE,NIFTY,27MAR2025,24150.0,75,OPTIDX,NFO,5.0,2
61670,NIFTY29MAY2524150PE,NIFTY,29MAY2025,24150.0,75,OPTIDX,NFO,5.0,2
54839,NIFTY03APR2524150CE,NIFTY,03APR2025,24150.0,75,OPTIDX,NFO,5.0,2
50284,NIFTY20MAR2524150PE,NIFTY,20MAR2025,24150.0,75,OPTIDX,NFO,5.0,2
68600,NIFTY06MAR2524150CE,NIFTY,06MAR2025,24150.0,75,OPTIDX,NFO,5.0,2
54820,NIFTY27MAR2524150PE,NIFTY,27MAR2025,24150.0,75,OPTIDX,NFO,5.0,2
45559,NIFTY13MAR2524150PE,NIFTY,13MAR2025,24150.0,75,OPTIDX,NFO,5.0,2
79555,NIFTY24APR2524150CE,NIFTY,24APR2025,24150.0,75,OPTIDX,NFO,5.0,2
68601,NIFTY06MAR2524150PE,NIFTY,06MAR2025,24150.0,75,OPTIDX,NFO,5.0,2
